Entidad,Fecha y Hora de Publicacion,Nomenclatura,Objeto de Contratacion,Descripcion del Objeto ,Valor Referencial,Moneda,Fecha Fin Formulación de consultas y observaciones(Electronica),Absolución de consultas y observaciones(Electronica),Integración de las Bases,Fecha Presentacion de Propuesta,Fecha de Buena Pro,Estado,Fideicomiso,Ruc,Razon Social,Tipo de Formulario,Telefono,Email,Ola
UNIVERSIDAD NACIONAL DE CAJAMARCA,02/05/2024,LP-SM-2-2024-CS-1,Obra,CONTRATACION DE EJECUCION DE OBRA MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS DE LA ESCUELA ACADEMICO PROFESIONAL DE OBSTETRICIA FACULTAD DE CIENCIAS DE LA SALUD DE LA UNIVERSIDAD NACIONAL DE CAJAMARCA DISTRITO DE CAJAMARCA PROVINCIA DE CAJAMARCA DEPARTAMENTO DE CAJAMARCA," $20,732,690.14 ",Soles,16/05/2024,28/05/2024,28/05/2024,12/06/2024,13/06/2024,Convocado,,20602620027,D&amp;amp;MECC SERVICIOS GENERALES E.I.R.L.,Observación,955869288,ELIAS_CHILON_8@HOTMAIL.COM,Junio 2024
UNIVERSIDAD NACIONAL DE CAJAMARCA,02/05/2024,LP-SM-2-2024-CS-1,Obra,CONTRATACION DE EJECUCION DE OBRA MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS DE LA ESCUELA ACADEMICO PROFESIONAL DE OBSTETRICIA FACULTAD DE CIENCIAS DE LA SALUD DE LA UNIVERSIDAD NACIONAL DE CAJAMARCA DISTRITO DE CAJAMARCA PROVINCIA DE CAJAMARCA DEPARTAMENTO DE CAJAMARCA," $20,732,690.14 ",Soles,16/05/2024,28/05/2024,28/05/2024,12/06/2024,13/06/2024,Convocado,,20508274701,"PROYECTOS ARQUITECTONICOS, TASACIONES, TOPOGRAFICOS Y CONSTRUCCIONES S.R.L.",Observación,998784535,pattycon2@yahoo.es,Junio 2024
UNIVERSIDAD NACIONAL DE CAJAMARCA,02/05/2024,LP-SM-2-2024-CS-1,Obra,CONTRATACION DE EJECUCION DE OBRA MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS EDUCATIVOS DE LA ESCUELA ACADEMICO PROFESIONAL DE OBSTETRICIA FACULTAD DE CIENCIAS DE LA SALUD DE LA UNIVERSIDAD NACIONAL DE CAJAMARCA DISTRITO DE CAJAMARCA PROVINCIA DE CAJAMARCA DEPARTAMENTO DE CAJAMARCA," $20,732,690.14 ",Soles,16/05/2024,28/05/2024,28/05/2024,12/06/2024,13/06/2024,Convocado,,20452345251,CONTRATISTAS PERSAN S.A.C.,Observación,941383200,persan2023logistica@gmail.com,Junio 2024
UNIVERSIDAD NACIONAL HERMILIO VALDIZAN,13/05/2024,AS-SM-13-2024-UNHEVAL/CS-1,Obra,"EJECUCION DE OBRA: ""MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS ACADEMICOS DE LA FACULTAD DE INGENIERIA CIVIL Y ARQUITECTURA DE LA UNIVERSIDAD NACIONAL HERMILIO VALDIZAN DISTRITO DE PILLCO MARCA - PROVINCIA DE HUANUCO - DEPARTAMENTO DE HUANUCO"" - ETAPA II C.U.I N° 2412677"," $20,565,035.13 ",Soles,16/05/2024,22/05/2024,22/05/2024,27/05/2024,31/05/2024,Convocado,,20548123888,EXTRACO S.A. SUCURSAL PERU,Observación,3965568-988344894,central@extraco.pe,Junio 2024
UNIVERSIDAD NACIONAL HERMILIO VALDIZAN,13/05/2024,AS-SM-13-2024-UNHEVAL/CS-1,Obra,"EJECUCION DE OBRA: ""MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS ACADEMICOS DE LA FACULTAD DE INGENIERIA CIVIL Y ARQUITECTURA DE LA UNIVERSIDAD NACIONAL HERMILIO VALDIZAN DISTRITO DE PILLCO MARCA - PROVINCIA DE HUANUCO - DEPARTAMENTO DE HUANUCO"" - ETAPA II C.U.I N° 2412677"," $20,565,035.13 ",Soles,16/05/2024,22/05/2024,22/05/2024,27/05/2024,31/05/2024,Convocado,,20393675480,GINNICO INGENIEROS CONTRATISTAS E.I.R.L.,Observación,061604431-976660359,GINERT6@HOTMAIL.COM,Junio 2024
UNIVERSIDAD NACIONAL HERMILIO VALDIZAN,13/05/2024,AS-SM-13-2024-UNHEVAL/CS-1,Obra,"EJECUCION DE OBRA: ""MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS ACADEMICOS DE LA FACULTAD DE INGENIERIA CIVIL Y ARQUITECTURA DE LA UNIVERSIDAD NACIONAL HERMILIO VALDIZAN DISTRITO DE PILLCO MARCA - PROVINCIA DE HUANUCO - DEPARTAMENTO DE HUANUCO"" - ETAPA II C.U.I N° 2412677"," $20,565,035.13 ",Soles,16/05/2024,22/05/2024,22/05/2024,27/05/2024,31/05/2024,Convocado,,20601838258,MULTISERVICIOS ALCOVI S.A.C.,Consulta/Observación,964640153,alcovi.cas@hotmail.com,Junio 2024
UNIVERSIDAD NACIONAL HERMILIO VALDIZAN,13/05/2024,AS-SM-13-2024-UNHEVAL/CS-1,Obra,"EJECUCION DE OBRA: ""MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS ACADEMICOS DE LA FACULTAD DE INGENIERIA CIVIL Y ARQUITECTURA DE LA UNIVERSIDAD NACIONAL HERMILIO VALDIZAN DISTRITO DE PILLCO MARCA - PROVINCIA DE HUANUCO - DEPARTAMENTO DE HUANUCO"" - ETAPA II C.U.I N° 2412677"," $20,565,035.13 ",Soles,16/05/2024,22/05/2024,22/05/2024,27/05/2024,31/05/2024,Convocado,,20604791872,INOBU S.A.C.,Observación/Consulta,962961123,inobusac@gmail.com,Junio 2024
UNIVERSIDAD NACIONAL HERMILIO VALDIZAN,13/05/2024,AS-SM-13-2024-UNHEVAL/CS-1,Obra,"EJECUCION DE OBRA: ""MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS ACADEMICOS DE LA FACULTAD DE INGENIERIA CIVIL Y ARQUITECTURA DE LA UNIVERSIDAD NACIONAL HERMILIO VALDIZAN DISTRITO DE PILLCO MARCA - PROVINCIA DE HUANUCO - DEPARTAMENTO DE HUANUCO"" - ETAPA II C.U.I N° 2412677"," $20,565,035.13 ",Soles,16/05/2024,22/05/2024,22/05/2024,27/05/2024,31/05/2024,Convocado,,20611155183,LUFRAN MV SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,Observación/Consulta,971307156,deliott_rojas_vm@hotmail.com,Junio 2024
UNIVERSIDAD NACIONAL HERMILIO VALDIZAN,13/05/2024,AS-SM-13-2024-UNHEVAL/CS-1,Obra,"EJECUCION DE OBRA: ""MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS ACADEMICOS DE LA FACULTAD DE INGENIERIA CIVIL Y ARQUITECTURA DE LA UNIVERSIDAD NACIONAL HERMILIO VALDIZAN DISTRITO DE PILLCO MARCA - PROVINCIA DE HUANUCO - DEPARTAMENTO DE HUANUCO"" - ETAPA II C.U.I N° 2412677"," $20,565,035.13 ",Soles,16/05/2024,22/05/2024,22/05/2024,27/05/2024,31/05/2024,Convocado,,20603808569,SANGIANLI EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,Observación,944989112,sangianlieirl@gmail.com,Junio 2024
GOBIERNO REGIONAL DE PASCO SEDE CENTRAL,27/03/2024,CP-SM-4-2024-CS-GRP-1,Consultoría de Obra,"CONTRATACION  DEL SERVICIO DE CONSULTORIA DE OBRA - SUPERVISION DE SALDO DE OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SANEAMIENTO Y FORTALECIMIENTO INSTITUCIONAL DE EMAPA PASCO, PROVINCIA DE PASCO  PASCO COMPONENTE II 2084815"," $20,171,488.66 ",Soles,12/04/2024,05/06/2024,05/06/2024,17/06/2024,18/06/2024,Convocado,,20609562049,PERU N°01 ENGINEERING GROUP S.A.,Consulta,2403893-986608729,cn01perusac@gmail.com.com,Junio 2024
GOBIERNO REGIONAL DE PASCO SEDE CENTRAL,27/03/2024,CP-SM-4-2024-CS-GRP-1,Consultoría de Obra,"CONTRATACION  DEL SERVICIO DE CONSULTORIA DE OBRA - SUPERVISION DE SALDO DE OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SANEAMIENTO Y FORTALECIMIENTO INSTITUCIONAL DE EMAPA PASCO, PROVINCIA DE PASCO  PASCO COMPONENTE II 2084815"," $20,171,488.66 ",Soles,12/04/2024,05/06/2024,05/06/2024,17/06/2024,18/06/2024,Convocado,,20341472564,HIDROINGENIERIA S.R.LTDA.,Consulta,3460090-929679487,HIDROINGENIERIA_SRL@HOTMAIL.COM,Junio 2024
GOBIERNO REGIONAL DE PASCO SEDE CENTRAL,27/03/2024,CP-SM-4-2024-CS-GRP-1,Consultoría de Obra,"CONTRATACION  DEL SERVICIO DE CONSULTORIA DE OBRA - SUPERVISION DE SALDO DE OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SANEAMIENTO Y FORTALECIMIENTO INSTITUCIONAL DE EMAPA PASCO, PROVINCIA DE PASCO  PASCO COMPONENTE II 2084815"," $20,171,488.66 ",Soles,12/04/2024,05/06/2024,05/06/2024,17/06/2024,18/06/2024,Convocado,,20107007441,ALPHA CONSULT S.A.,Consulta,224-3315,alphaconsult@alphaconsult.com.pe,Junio 2024
GOBIERNO REGIONAL DE PASCO SEDE CENTRAL,27/03/2024,CP-SM-4-2024-CS-GRP-1,Consultoría de Obra,"CONTRATACION  DEL SERVICIO DE CONSULTORIA DE OBRA - SUPERVISION DE SALDO DE OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SANEAMIENTO Y FORTALECIMIENTO INSTITUCIONAL DE EMAPA PASCO, PROVINCIA DE PASCO  PASCO COMPONENTE II 2084815"," $20,171,488.66 ",Soles,12/04/2024,05/06/2024,05/06/2024,17/06/2024,18/06/2024,Convocado,,20538546489,GEXA INGENIEROS SOCIEDAD ANONIMA CERRADA,Consulta/Observación,99590111,gexaingenieros@gmail.com,Junio 2024
GOBIERNO REGIONAL DE PASCO SEDE CENTRAL,27/03/2024,CP-SM-4-2024-CS-GRP-1,Consultoría de Obra,"CONTRATACION  DEL SERVICIO DE CONSULTORIA DE OBRA - SUPERVISION DE SALDO DE OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SANEAMIENTO Y FORTALECIMIENTO INSTITUCIONAL DE EMAPA PASCO, PROVINCIA DE PASCO  PASCO COMPONENTE II 2084815"," $20,171,488.66 ",Soles,12/04/2024,05/06/2024,05/06/2024,17/06/2024,18/06/2024,Convocado,,20600366948,DOHWA ENGINEERING CO. LTD. SUCURSAL DEL PERU,Consulta,932506333,jieum@DOHWA.PE,Junio 2024
GOBIERNO REGIONAL DE PASCO SEDE CENTRAL,27/03/2024,CP-SM-4-2024-CS-GRP-1,Consultoría de Obra,"CONTRATACION  DEL SERVICIO DE CONSULTORIA DE OBRA - SUPERVISION DE SALDO DE OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SANEAMIENTO Y FORTALECIMIENTO INSTITUCIONAL DE EMAPA PASCO, PROVINCIA DE PASCO  PASCO COMPONENTE II 2084815"," $20,171,488.66 ",Soles,12/04/2024,05/06/2024,05/06/2024,17/06/2024,18/06/2024,Convocado,,20493506430,XENA E.I.R.L.,Consulta/Observación,233781-995608654,xenaeirl2020@gmail.com,Junio 2024
GOBIERNO REGIONAL DE PASCO SEDE CENTRAL,27/03/2024,CP-SM-4-2024-CS-GRP-1,Consultoría de Obra,"CONTRATACION  DEL SERVICIO DE CONSULTORIA DE OBRA - SUPERVISION DE SALDO DE OBRA: MEJORAMIENTO Y AMPLIACION DE LOS SERVICIOS DE SANEAMIENTO Y FORTALECIMIENTO INSTITUCIONAL DE EMAPA PASCO, PROVINCIA DE PASCO  PASCO COMPONENTE II 2084815"," $20,171,488.66 ",Soles,12/04/2024,05/06/2024,05/06/2024,17/06/2024,18/06/2024,Convocado,,20601253241,META ENGINEERING S.A. SUCURSAL DE PERU,Consulta,5099099-945138049,adolphbraun@braunconsulting.com.pe,Junio 2024
MUNICIPALIDAD DISTRITAL DE CAJARURO,14/05/2024,LP-SM-1-2024-MDC/CS-1,Obra,"EJECUCIÓN DE OBRA: ""MEJORAMIENTO DEL CAMINO VECINAL AM-541, TRAMO: EMP.AM-101 (CAJARURO)-SEÑOR DE LOS MILAGROS-SAN JUAN DE LA LIBERTAD-PTE. SAN JUAN, DEL SISTRITO DE CAJARURO, DE LA PROVINCIA DE UCTUBAMBA, DEL DEPARTAMENTO DE AMAZONAS"" CUI N°2619463"," $19,432,126.66 ",Soles,28/05/2024,04/06/2024,04/06/2024,14/06/2024,17/06/2024,Convocado,,20561211966,E &amp;amp; N ENTERPRISE S.A.C.,Observación,945516489,eynenterprise@gmail.com,Junio 2024
PLAN COPESCO NACIONAL - MINCETUR,08/05/2024,LP-SM-3-2024-COPESCO NACIONAL-1,Obra,"CONTRATACIÓN DE LA EJECUCIÓN DE OBRA: ¿CONSTRUCCIÓN DEL EMBARCADERO TURÍSTICO Y DE SERVICIOS COMPLEMENTARIOS EN LA LOCALIDAD DE SANTA MARÍA, COMUNIDAD DE LLACHÓN, DISTRITO DE CAPACHICA, PROVINCIA Y DEPARTAMENTO DE PUNO¿"," $18,563,864.14 ",Soles,22/05/2024,03/06/2024,03/06/2024,19/06/2024,21/06/2024,Convocado,,20478097892,B &amp;amp; B INGENIEROS CONSULTORES S.A.C.,Observación/Consulta,(511) 4216149,info.bybingenieros@gmail.com,Junio 2024
PLAN COPESCO NACIONAL - MINCETUR,08/05/2024,LP-SM-3-2024-COPESCO NACIONAL-1,Obra,"CONTRATACIÓN DE LA EJECUCIÓN DE OBRA: ¿CONSTRUCCIÓN DEL EMBARCADERO TURÍSTICO Y DE SERVICIOS COMPLEMENTARIOS EN LA LOCALIDAD DE SANTA MARÍA, COMUNIDAD DE LLACHÓN, DISTRITO DE CAPACHICA, PROVINCIA Y DEPARTAMENTO DE PUNO¿"," $18,563,864.14 ",Soles,22/05/2024,03/06/2024,03/06/2024,19/06/2024,21/06/2024,Convocado,,20601016347,ALTICA CONSTRUCCIONES S.R.L.,Observación,972991134,pcardenas@altica.pe,Junio 2024
GOBIERNO REGIONAL DE JUNIN SEDE CENTRAL,24/04/2024,AS-SM-48-2023-GRJ/CS-1,Obra,"CONTRATACION DE EJECUCION DE LA OBRA: CONSTRUCCION E IMPLEMENTACION DE LA INFRAESTRUCTURA DE LA ALDEA INFANTIL EL ROSARIO, PROVINCIA DE HUANCAYO - REGION JUIN"," $18,224,203.96 ",Soles,29/04/2024,15/05/2024,15/05/2024,20/05/2024,21/05/2024,Convocado,,20600939620,SUPERVISA Y CONSTRUYE M &amp;amp; G S.A.C.,Consulta,942805654,alfredo_serpa@hotmail.com,Junio 2024
GOBIERNO REGIONAL DE JUNIN SEDE CENTRAL,24/04/2024,AS-SM-48-2023-GRJ/CS-1,Obra,"CONTRATACION DE EJECUCION DE LA OBRA: CONSTRUCCION E IMPLEMENTACION DE LA INFRAESTRUCTURA DE LA ALDEA INFANTIL EL ROSARIO, PROVINCIA DE HUANCAYO - REGION JUIN"," $18,224,203.96 ",Soles,29/04/2024,15/05/2024,15/05/2024,20/05/2024,21/05/2024,Convocado,,20603926952,CONSTRUCTORA V Y Q S.A.C.,Observación,941147116,constructoravyq@gmail.com,Junio 2024
GOBIERNO REGIONAL DE JUNIN SEDE CENTRAL,24/04/2024,AS-SM-48-2023-GRJ/CS-1,Obra,"CONTRATACION DE EJECUCION DE LA OBRA: CONSTRUCCION E IMPLEMENTACION DE LA INFRAESTRUCTURA DE LA ALDEA INFANTIL EL ROSARIO, PROVINCIA DE HUANCAYO - REGION JUIN"," $18,224,203.96 ",Soles,29/04/2024,15/05/2024,15/05/2024,20/05/2024,21/05/2024,Convocado,,20277977509,GRUPO DRASSA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA,Consulta,4956213-974995254,ARCSRL1@HOTMAIL.com,Junio 2024
GOBIERNO REGIONAL DE JUNIN SEDE CENTRAL,24/04/2024,AS-SM-48-2023-GRJ/CS-1,Obra,"CONTRATACION DE EJECUCION DE LA OBRA: CONSTRUCCION E IMPLEMENTACION DE LA INFRAESTRUCTURA DE LA ALDEA INFANTIL EL ROSARIO, PROVINCIA DE HUANCAYO - REGION JUIN"," $18,224,203.96 ",Soles,29/04/2024,15/05/2024,15/05/2024,20/05/2024,21/05/2024,Convocado,,20527479704,DKM E.I.R.L.,Observación,984671100,davpasor45@hotmail.com,Junio 2024
EMPRESA DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTE S.A.,16/04/2024,AS-SM-1-2024-ELECTRONORTE S.A.-1,Obra,"Ejecución de la obra: ¿AMPLIACIÓN DE LA CAPACIDAD DE TRANSFORMACIÓN DE LA SET CHICLAYO NORTE, DISTRITO DE CHICLAYO, PROVINCIA DE CHICLAYO Y DEPARTAMENTO DE LAMBAYEQUE¿"," $16,103,790.41 ",Soles,19/04/2024,09/05/2024,09/05/2024,06/06/2024,12/06/2024,Convocado,,20546639356,PROYECTOS Y SOLUCIONES ESPECIALIZADAS S.A.C.,Consulta,2261711,victor.diaz@psole.com,Junio 2024
EMPRESA DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTE S.A.,16/04/2024,AS-SM-1-2024-ELECTRONORTE S.A.-1,Obra,"Ejecución de la obra: ¿AMPLIACIÓN DE LA CAPACIDAD DE TRANSFORMACIÓN DE LA SET CHICLAYO NORTE, DISTRITO DE CHICLAYO, PROVINCIA DE CHICLAYO Y DEPARTAMENTO DE LAMBAYEQUE¿"," $16,103,790.41 ",Soles,19/04/2024,09/05/2024,09/05/2024,06/06/2024,12/06/2024,Convocado,,20392546899,C.MEJIA CONTRATISTAS GENERALES S.A.C.,Consulta,964470445,lumesa@cmejia.com.pe,Junio 2024
EMPRESA DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTE S.A.,16/04/2024,AS-SM-1-2024-ELECTRONORTE S.A.-1,Obra,"Ejecución de la obra: ¿AMPLIACIÓN DE LA CAPACIDAD DE TRANSFORMACIÓN DE LA SET CHICLAYO NORTE, DISTRITO DE CHICLAYO, PROVINCIA DE CHICLAYO Y DEPARTAMENTO DE LAMBAYEQUE¿"," $16,103,790.41 ",Soles,19/04/2024,09/05/2024,09/05/2024,06/06/2024,12/06/2024,Convocado,,20610425799,ATIPAX SOLUTIONS S.A.C.,Consulta,941955685,hgomerom@gmail.com,Junio 2024
EMPRESA DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTE S.A.,16/04/2024,AS-SM-1-2024-ELECTRONORTE S.A.-1,Obra,"Ejecución de la obra: ¿AMPLIACIÓN DE LA CAPACIDAD DE TRANSFORMACIÓN DE LA SET CHICLAYO NORTE, DISTRITO DE CHICLAYO, PROVINCIA DE CHICLAYO Y DEPARTAMENTO DE LAMBAYEQUE¿"," $16,103,790.41 ",Soles,19/04/2024,09/05/2024,09/05/2024,06/06/2024,12/06/2024,Convocado,,20138649424,GIOSER S.A.C.,Observación/Consulta,2241889-948641300,GERENCIA@GIOSER.PE,Junio 2024
EMPRESA DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTE S.A.,16/04/2024,AS-SM-1-2024-ELECTRONORTE S.A.-1,Obra,"Ejecución de la obra: ¿AMPLIACIÓN DE LA CAPACIDAD DE TRANSFORMACIÓN DE LA SET CHICLAYO NORTE, DISTRITO DE CHICLAYO, PROVINCIA DE CHICLAYO Y DEPARTAMENTO DE LAMBAYEQUE¿"," $16,103,790.41 ",Soles,19/04/2024,09/05/2024,09/05/2024,06/06/2024,12/06/2024,Convocado,,20484044997,'ASESORIA Y DISEñO ELECTROMECANICO DEL NORTE' EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,Consulta,73351755-994222191,ventas@adeneirl.com,Junio 2024
EMPRESA DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRONORTE S.A.,16/04/2024,AS-SM-1-2024-ELECTRONORTE S.A.-1,Obra,"Ejecución de la obra: ¿AMPLIACIÓN DE LA CAPACIDAD DE TRANSFORMACIÓN DE LA SET CHICLAYO NORTE, DISTRITO DE CHICLAYO, PROVINCIA DE CHICLAYO Y DEPARTAMENTO DE LAMBAYEQUE¿"," $16,103,790.41 ",Soles,19/04/2024,09/05/2024,09/05/2024,06/06/2024,12/06/2024,Convocado,,20507491341,CORPORACION MEJIA S.A.C.,Consulta,990312957,FREDY.PINEDA@MYCSA.COM.PE,Junio 2024
DIRECCION GENERAL DE ELECTRIFICACION RURAL DEL MINISTERIO DE ENERGÍA Y MINAS,03/05/2024,LP-SM-1-2024-MINEM/DGER-1,Obra,"ELABORACIÓN DEL EXPEDIENTE TÉCNICO Y EJECUCIÓN DE OBRA: CREACION DEL SERVICIO ELÉCTRICO RURAL EN LAS COMUNIDADES NATIVAS DE KUSU KUBAIM Y HUAMPAMI, DISTRITO DE EL CENEPA, PROVINCIA DE CONDORCANQUI, DEPARTAMENTO DE AMAZONAS"," $15,982,152.12 ",Soles,21/05/2024,28/05/2024,28/05/2024,06/06/2024,14/06/2024,Convocado,,20605979832,"DIAZ &amp;amp; GALVAN ACTIVIDADES DE CONSTRUCCION, SERVICIOS Y CONSULTORIA SOCIEDAD ANONIMA CERRADA",Consulta,64636616-978778268,diagalsac@gmail.com,Junio 2024
DIRECCION GENERAL DE ELECTRIFICACION RURAL DEL MINISTERIO DE ENERGÍA Y MINAS,03/05/2024,LP-SM-1-2024-MINEM/DGER-1,Obra,"ELABORACIÓN DEL EXPEDIENTE TÉCNICO Y EJECUCIÓN DE OBRA: CREACION DEL SERVICIO ELÉCTRICO RURAL EN LAS COMUNIDADES NATIVAS DE KUSU KUBAIM Y HUAMPAMI, DISTRITO DE EL CENEPA, PROVINCIA DE CONDORCANQUI, DEPARTAMENTO DE AMAZONAS"," $15,982,152.12 ",Soles,21/05/2024,28/05/2024,28/05/2024,06/06/2024,14/06/2024,Convocado,,20510413301,ABC INGENIEROS SAC,Consulta,7710507-946928450,abcingenieros@yahoo.es,Junio 2024
DIRECCION GENERAL DE ELECTRIFICACION RURAL DEL MINISTERIO DE ENERGÍA Y MINAS,03/05/2024,LP-SM-1-2024-MINEM/DGER-1,Obra,"ELABORACIÓN DEL EXPEDIENTE TÉCNICO Y EJECUCIÓN DE OBRA: CREACION DEL SERVICIO ELÉCTRICO RURAL EN LAS COMUNIDADES NATIVAS DE KUSU KUBAIM Y HUAMPAMI, DISTRITO DE EL CENEPA, PROVINCIA DE CONDORCANQUI, DEPARTAMENTO DE AMAZONAS"," $15,982,152.12 ",Soles,21/05/2024,28/05/2024,28/05/2024,06/06/2024,14/06/2024,Convocado,,20486774283,ROCA FUERTE SOCIEDAD ANONIMA CERRADA - ROCA FUERTE S.A.C.,Consulta,951291409,rocafu100@gmail.com,Junio 2024
DIRECCION GENERAL DE ELECTRIFICACION RURAL DEL MINISTERIO DE ENERGÍA Y MINAS,03/05/2024,LP-SM-1-2024-MINEM/DGER-1,Obra,"ELABORACIÓN DEL EXPEDIENTE TÉCNICO Y EJECUCIÓN DE OBRA: CREACION DEL SERVICIO ELÉCTRICO RURAL EN LAS COMUNIDADES NATIVAS DE KUSU KUBAIM Y HUAMPAMI, DISTRITO DE EL CENEPA, PROVINCIA DE CONDORCANQUI, DEPARTAMENTO DE AMAZONAS"," $15,982,152.12 ",Soles,21/05/2024,28/05/2024,28/05/2024,06/06/2024,14/06/2024,Convocado,,20603609922,COMPAÑIAS REUNIDAS S.A.C.,Observación,992790972,COMPANIASREUNIDAS@GMAIL.COM,Junio 2024
GOBIERNO REGIONAL DE PIURA - GERENCIA SUBREGIONAL  LUCIANO CASTILLO COLONNA,29/04/2024,LP-SM-7-2024-GRP-GSRLCC-G-1,Obra,"CONTRATACION DE LA EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DEL ASENTAMIENTO HUMANO VILLA MARIA, SECTOR ESTE, DISTRITO DE SULLANA, PROVINCIA DE SULLANA, DEPARTAMENTO DE PIURA, CUI N 2552708, CODIGO INFOBRAS 173797"," $15,614,867.16 ",Soles,14/05/2024,31/05/2024,31/05/2024,12/06/2024,13/06/2024,Convocado,,20556295281,TABLEROS Y PUENTES S.A. SUCURSAL DEL PERU,Consulta/Observación,998698472,legal@TAPUSA.PE,Junio 2024
GOBIERNO REGIONAL DE PIURA - GERENCIA SUBREGIONAL  LUCIANO CASTILLO COLONNA,29/04/2024,LP-SM-7-2024-GRP-GSRLCC-G-1,Obra,"CONTRATACION DE LA EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DEL ASENTAMIENTO HUMANO VILLA MARIA, SECTOR ESTE, DISTRITO DE SULLANA, PROVINCIA DE SULLANA, DEPARTAMENTO DE PIURA, CUI N 2552708, CODIGO INFOBRAS 173797"," $15,614,867.16 ",Soles,14/05/2024,31/05/2024,31/05/2024,12/06/2024,13/06/2024,Convocado,,20610305271,JOBAR CONTRATISTAS GENERALES E.I.R.L.,Observación,944395525,kokybarba@gmail.com,Junio 2024
GOBIERNO REGIONAL DE PIURA - GERENCIA SUBREGIONAL  LUCIANO CASTILLO COLONNA,29/04/2024,LP-SM-7-2024-GRP-GSRLCC-G-1,Obra,"CONTRATACION DE LA EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DEL ASENTAMIENTO HUMANO VILLA MARIA, SECTOR ESTE, DISTRITO DE SULLANA, PROVINCIA DE SULLANA, DEPARTAMENTO DE PIURA, CUI N 2552708, CODIGO INFOBRAS 173797"," $15,614,867.16 ",Soles,14/05/2024,31/05/2024,31/05/2024,12/06/2024,13/06/2024,Convocado,,20525752730,CONTRATISTAS GENERALES JESUS MISERICORDIOSO JEMI E.I.R.L.,Observación,332720,MATICOREJECUTIVOS@GMAIL.COM,Junio 2024
GOBIERNO REGIONAL DE PIURA - GERENCIA SUBREGIONAL  LUCIANO CASTILLO COLONNA,29/04/2024,LP-SM-7-2024-GRP-GSRLCC-G-1,Obra,"CONTRATACION DE LA EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DEL ASENTAMIENTO HUMANO VILLA MARIA, SECTOR ESTE, DISTRITO DE SULLANA, PROVINCIA DE SULLANA, DEPARTAMENTO DE PIURA, CUI N 2552708, CODIGO INFOBRAS 173797"," $15,614,867.16 ",Soles,14/05/2024,31/05/2024,31/05/2024,12/06/2024,13/06/2024,Convocado,,20601310733,KATERIN CONSTRUCCIONES S.R.L.,Observación,989902771,janet33357@gmail.com,Junio 2024
GOBIERNO REGIONAL DE PIURA - GERENCIA SUBREGIONAL  LUCIANO CASTILLO COLONNA,29/04/2024,LP-SM-7-2024-GRP-GSRLCC-G-1,Obra,"CONTRATACION DE LA EJECUCION DE LA OBRA: MEJORAMIENTO DEL SERVICIO DE MOVILIDAD URBANA EN LAS VIAS LOCALES DEL ASENTAMIENTO HUMANO VILLA MARIA, SECTOR ESTE, DISTRITO DE SULLANA, PROVINCIA DE SULLANA, DEPARTAMENTO DE PIURA, CUI N 2552708, CODIGO INFOBRAS 173797"," $15,614,867.16 ",Soles,14/05/2024,31/05/2024,31/05/2024,12/06/2024,13/06/2024,Convocado,,20600183762,JUSAL INVERSIONES E.I.R.L.,Consulta,947236309,jusalinversiones1@gmail.com,Junio 2024
